city,city_code,province,region,lat,lon,year,month,year_month,avg_temp,min_temp,max_temp,precipitation,wind_speed,apparent_temp,wind_gusts,weather_code,comfort_index
邢台市,130500,河北省,华北,37.07,114.51,2022,11,2022-11,8.65,4.06,13.84,11.9,13.97,5.93,26.04,3,2.43
邢台市,130500,河北省,华北,37.07,114.51,2022,12,2022-12,-1.37,-5.57,4.54,0.0,14.07,-6.0,26.34,3,-9.52
邢台市,130500,河北省,华北,37.07,114.51,2023,1,2023-01,-0.57,-5.17,5.75,4.5,14.11,-5.18,25.97,3,-8.71
邢台市,130500,河北省,华北,37.07,114.51,2023,2,2023-02,3.2,-2.21,9.58,15.8,16.35,-0.8,30.84,3,-4.9
邢台市,130500,河北省,华北,37.07,114.51,2023,3,2023-03,12.15,4.9,19.61,0.3,19.89,8.16,37.97,3,3.19
邢台市,130500,河北省,华北,37.07,114.51,2023,4,2023-04,14.7,8.79,20.58,78.4,20.88,12.05,39.02,3,6.79
邢台市,130500,河北省,华北,37.07,114.51,2023,5,2023-05,20.54,15.37,25.92,60.6,19.78,19.74,37.55,3,14.76
邢台市,130500,河北省,华北,37.07,114.51,2023,6,2023-06,27.09,20.62,33.61,14.0,16.72,27.41,32.35,3,23.23
邢台市,130500,河北省,华北,37.07,114.51,2023,7,2023-07,29.57,24.25,35.18,181.3,15.96,32.29,31.14,3,28.21
邢台市,130500,河北省,华北,37.07,114.51,2023,8,2023-08,26.36,22.55,30.73,130.3,13.31,30.59,26.49,3,27.2
邢台市,130500,河北省,华北,37.07,114.51,2023,9,2023-09,22.62,18.05,27.6,46.6,12.9,24.61,25.49,3,21.36
邢台市,130500,河北省,华北,37.07,114.51,2023,10,2023-10,16.74,10.67,23.77,1.2,13.25,15.2,26.36,3,11.89
邢台市,130500,河北省,华北,37.07,114.51,2023,11,2023-11,6.02,0.76,12.11,20.8,14.07,2.58,26.68,3,-0.95
邢台市,130500,河北省,华北,37.07,114.51,2023,12,2023-12,-1.37,-5.76,4.49,21.3,14.84,-5.82,28.71,3,-9.54
邢台市,130500,河北省,华北,37.07,114.51,2024,1,2024-01,-1.05,-5.16,4.91,1.0,13.37,-5.43,25.67,3,-8.77
邢台市,130500,河北省,华北,37.07,114.51,2024,2,2024-02,1.71,-3.16,7.7,7.2,14.72,-2.47,29.07,3,-6.16
邢台市,130500,河北省,华北,37.07,114.51,2024,3,2024-03,10.44,3.57,17.56,11.5,18.18,6.55,34.75,3,2.0
邢台市,130500,河北省,华北,37.07,114.51,2024,4,2024-04,17.5,11.24,24.11,13.7,18.79,15.62,36.43,3,10.91
邢台市,130500,河北省,华北,37.07,114.51,2024,5,2024-05,22.97,16.41,29.53,4.8,20.55,21.78,39.65,3,16.65
邢台市,130500,河北省,华北,37.07,114.51,2024,6,2024-06,28.92,22.18,35.43,33.8,17.54,28.69,34.13,3,24.28
邢台市,130500,河北省,华北,37.07,114.51,2024,7,2024-07,27.99,23.97,32.61,92.5,15.63,32.25,30.66,3,28.29
邢台市,130500,河北省,华北,37.07,114.51,2024,8,2024-08,27.81,23.67,32.64,98.6,14.65,32.03,29.59,51,28.32
邢台市,130500,河北省,华北,37.07,114.51,2024,9,2024-09,22.89,18.55,27.85,84.5,16.62,23.82,33.69,3,19.62
邢台市,130500,河北省,华北,37.07,114.51,2024,10,2024-10,14.98,10.01,20.76,25.2,13.56,13.64,26.51,3,10.24
邢台市,130500,河北省,华北,37.07,114.51,2024,11,2024-11,9.57,4.8,15.03,10.6,12.52,7.16,26.65,3,4.03
邢台市,130500,河北省,华北,37.07,114.51,2024,12,2024-12,1.56,-2.42,7.0,0.0,11.49,-2.54,25.35,3,-5.41
邢台市,130500,河北省,华北,37.07,114.51,2025,1,2025-01,1.07,-2.56,6.35,3.5,13.62,-3.5,30.66,3,-6.9
邢台市,130500,河北省,华北,37.07,114.51,2025,2,2025-02,2.47,-2.7,8.39,2.9,13.74,-2.01,31.58,3,-5.44
邢台市,130500,河北省,华北,37.07,114.51,2025,3,2025-03,11.68,5.44,17.9,21.6,17.87,7.4,40.45,3,2.92
邢台市,130500,河北省,华北,37.07,114.51,2025,4,2025-04,19.57,12.18,26.66,11.5,21.47,16.07,49.82,3,10.7
邢台市,130500,河北省,华北,37.07,114.51,2025,5,2025-05,22.62,16.27,28.96,55.5,20.32,20.83,46.58,3,15.72
邢台市,130500,河北省,华北,37.07,114.51,2025,6,2025-06,28.83,23.04,34.3,68.2,16.75,29.03,40.59,3,24.81
邢台市,130500,河北省,华北,37.07,114.51,2025,7,2025-07,29.93,25.65,34.57,127.3,13.6,34.44,34.44,3,30.97
邢台市,130500,河北省,华北,37.07,114.51,2025,8,2025-08,28.35,24.48,33.08,83.8,12.54,32.91,31.38,51,29.74
邢台市,130500,河北省,华北,37.07,114.51,2025,9,2025-09,23.18,18.45,28.35,64.1,12.79,24.29,29.67,3,21.06
邢台市,130500,河北省,华北,37.07,114.51,2025,10,2025-10,13.55,10.34,17.46,130.2,13.17,12.54,30.28,3,9.18
邢台市,130500,河北省,华北,37.07,114.51,2025,11,2025-11,9.46,4.47,15.55,13.1,14.11,6.28,30.85,3,2.74
邢台市,130500,河北省,华北,37.07,114.51,2025,12,2025-12,2.1,-2.03,7.31,6.7,12.67,-1.99,28.02,3,-5.16
邢台市,130500,河北省,华北,37.07,114.51,2026,1,2026-01,0.09,-3.74,4.76,1.3,13.47,-4.17,30.6,3,-7.54
邢台市,130500,河北省,华北,37.07,114.51,2026,2,2026-02,5.56,-0.03,11.85,2.7,14.78,1.39,33.3,3,-2.31
邢台市,130500,河北省,华北,37.07,114.51,2026,3,2026-03,9.48,4.5,14.55,33.7,15.47,6.55,36.03,3,2.67
邢台市,130500,河北省,华北,37.07,114.51,2026,4,2026-04,17.49,12.1,22.99,4.6,17.62,15.25,41.42,3,10.84
邯郸市,130400,河北省,华北,36.61,114.49,2021,4,2021-04,16.27,10.79,22.24,4.4,22.59,13.29,43.0,3,7.63
邯郸市,130400,河北省,华北,36.61,114.49,2021,5,2021-05,21.61,14.9,28.43,19.7,21.53,19.78,40.44,3,14.39
邯郸市,130400,河北省,华北,36.61,114.49,2021,6,2021-06,27.64,21.96,33.5,20.7,17.63,28.37,33.56,3,23.96
邯郸市,130400,河北省,华北,36.61,114.49,2021,7,2021-07,27.34,23.67,31.14,310.1,15.35,31.42,31.66,3,27.43
邯郸市,130400,河北省,华北,36.61,114.49,2021,8,2021-08,25.27,21.45,29.39,77.7,14.06,28.5,28.54,3,24.94
邯郸市,130400,河北省,华北,36.61,114.49,2021,9,2021-09,21.91,18.21,25.96,263.4,16.85,23.51,31.36,63,19.16
邯郸市,130400,河北省,华北,36.61,114.49,2021,10,2021-10,13.61,9.45,18.31,88.9,15.8,11.85,28.42,3,7.86
邯郸市,130400,河北省,华北,36.61,114.49,2021,11,2021-11,8.24,3.79,14.31,25.1,16.99,4.9,30.37,0,0.64
邯郸市,130400,河北省,华北,36.61,114.49,2021,12,2021-12,2.64,-2.27,9.07,5.3,14.78,-1.72,25.82,3,-5.42
邯郸市,130400,河北省,华北,36.61,114.49,2022,1,2022-01,-0.29,-4.07,4.95,6.9,13.48,-4.45,24.55,3,-7.83
邯郸市,130400,河北省,华北,36.61,114.49,2022,2,2022-02,1.53,-3.49,7.92,0.0,14.58,-2.83,26.53,3,-6.47
邯郸市,130400,河北省,华北,36.61,114.49,2022,3,2022-03,10.08,4.3,16.36,31.2,19.44,6.5,34.86,3,1.62
邯郸市,130400,河北省,华北,36.61,114.49,2022,4,2022-04,16.39,9.93,22.87,13.5,21.6,13.71,38.95,3,8.3
邯郸市,130400,河北省,华北,36.61,114.49,2022,5,2022-05,21.1,14.6,27.72,14.5,21.26,19.09,38.11,3,13.77
邯郸市,130400,河北省,华北,36.61,114.49,2022,6,2022-06,28.32,22.34,34.32,55.2,18.27,29.41,34.82,3,24.81
邯郸市,130400,河北省,华北,36.61,114.49,2022,7,2022-07,26.1,22.05,30.62,166.5,15.22,30.06,28.15,51,26.17
邯郸市,130400,河北省,华北,36.61,114.49,2022,8,2022-08,26.34,22.61,30.47,99.5,15.19,30.11,27.32,3,26.26
邯郸市,130400,河北省,华北,36.61,114.49,2022,9,2022-09,22.64,17.09,28.79,3.2,15.71,22.89,28.29,3,18.96
邯郸市,130400,河北省,华北,36.61,114.49,2022,10,2022-10,13.97,9.16,19.43,57.2,17.14,11.9,30.17,3,7.59
邯郸市,130400,河北省,华北,36.61,114.49,2022,11,2022-11,9.04,4.89,13.86,9.7,15.07,6.29,26.74,3,2.52
邯郸市,130400,河北省,华北,36.61,114.49,2022,12,2022-12,-0.91,-4.96,4.86,0.2,15.21,-5.59,26.79,3,-9.4
邯郸市,130400,河北省,华北,36.61,114.49,2023,1,2023-01,0.0,-4.23,6.04,3.8,16.34,-4.79,28.52,3,-8.87
邯郸市,130400,河北省,华北,36.61,114.49,2023,2,2023-02,3.64,-1.64,9.84,11.4,18.21,-0.6,33.0,3,-5.15
邯郸市,130400,河北省,华北,36.61,114.49,2023,3,2023-03,12.47,5.76,19.86,2.8,20.17,8.35,36.94,3,3.3
邯郸市,130400,河北省,华北,36.61,114.49,2023,4,2023-04,14.92,9.22,20.67,73.4,22.35,12.19,40.25,3,6.56
邯郸市,130400,河北省,华北,36.61,114.49,2023,5,2023-05,20.61,15.46,25.8,76.0,21.48,19.77,39.31,3,14.37
邯郸市,130400,河北省,华北,36.61,114.49,2023,6,2023-06,27.05,20.48,33.39,26.7,16.94,27.39,31.91,3,23.14
邯郸市,130400,河北省,华北,36.61,114.49,2023,7,2023-07,30.25,25.13,35.77,238.4,16.96,32.78,32.13,3,28.42
邯郸市,130400,河北省,华北,36.61,114.49,2023,8,2023-08,26.35,22.65,30.71,133.7,14.05,30.49,27.27,3,26.91
邯郸市,130400,河北省,华北,36.61,114.49,2023,9,2023-09,22.7,18.57,27.35,80.0,13.95,24.65,26.16,3,21.13
邯郸市,130400,河北省,华北,36.61,114.49,2023,10,2023-10,16.9,10.9,23.46,1.4,13.94,15.49,24.94,3,12.01
邯郸市,130400,河北省,华北,36.61,114.49,2023,11,2023-11,6.8,1.53,12.77,15.6,15.33,3.27,27.13,3,-0.57
邯郸市,130400,河北省,华北,36.61,114.49,2023,12,2023-12,-1.2,-5.63,4.54,20.8,15.67,-5.75,28.05,3,-9.68
邯郸市,130400,河北省,华北,36.61,114.49,2024,1,2024-01,-0.82,-4.93,5.42,4.2,14.81,-5.28,25.93,3,-8.99
邯郸市,130400,河北省,华北,36.61,114.49,2024,2,2024-02,1.99,-2.78,7.85,9.2,16.53,-2.34,30.31,3,-6.48
邯郸市,130400,河北省,华北,36.61,114.49,2024,3,2024-03,10.65,4.05,17.59,7.3,20.12,6.71,35.87,3,1.68
邯郸市,130400,河北省,华北,36.61,114.49,2024,4,2024-04,17.48,11.57,23.85,18.4,19.48,15.66,34.9,3,10.78
邯郸市,130400,河北省,华北,36.61,114.49,2024,5,2024-05,22.83,16.62,29.11,8.2,20.42,21.71,37.18,3,16.6
邯郸市,130400,河北省,华北,36.61,114.49,2024,6,2024-06,28.65,22.29,34.76,28.2,17.85,28.58,33.08,3,24.1
邯郸市,130400,河北省,华北,36.61,114.49,2024,7,2024-07,27.33,23.76,31.49,161.9,16.37,31.79,30.32,3,27.62
邯郸市,130400,河北省,华北,36.61,114.49,2024,8,2024-08,27.64,23.7,32.18,116.8,14.82,32.08,28.34,3,28.31
邯郸市,130400,河北省,华北,36.61,114.49,2024,9,2024-09,22.79,18.6,27.53,66.8,17.94,23.71,33.31,3,19.19
邯郸市,130400,河北省,华北,36.61,114.49,2024,10,2024-10,15.18,10.59,20.54,19.5,14.29,13.85,26.34,3,10.27
邯郸市,130400,河北省,华北,36.61,114.49,2024,11,2024-11,10.15,5.84,15.22,14.4,13.1,7.72,26.93,3,4.44
邯郸市,130400,河北省,华北,36.61,114.49,2024,12,2024-12,2.27,-1.54,7.39,0.1,12.3,-1.98,27.06,3,-5.06
邯郸市,130400,河北省,华北,36.61,114.49,2025,1,2025-01,1.79,-1.91,7.11,3.6,13.99,-2.89,31.9,3,-6.39
邯郸市,130400,河北省,华北,36.61,114.49,2025,2,2025-02,3.17,-1.82,8.8,3.7,14.38,-1.25,33.44,3,-4.85
邯郸市,130400,河北省,华北,36.61,114.49,2025,3,2025-03,12.02,6.13,18.13,26.9,17.57,7.81,40.88,3,3.4
邯郸市,130400,河北省,华北,36.61,114.49,2025,4,2025-04,20.01,13.05,27.02,9.4,21.15,16.57,50.82,3,11.28
邯郸市,130400,河北省,华北,36.61,114.49,2025,5,2025-05,22.9,16.77,29.0,51.3,18.94,21.19,45.25,3,16.43
邯郸市,130400,河北省,华北,36.61,114.49,2025,6,2025-06,29.12,23.67,34.22,33.0,15.91,29.37,39.67,3,25.37
邯郸市,130400,河北省,华北,36.61,114.49,2025,7,2025-07,30.18,25.83,34.82,53.8,13.75,34.56,34.31,3,31.1
邯郸市,130400,河北省,华北,36.61,114.49,2025,8,2025-08,29.02,25.0,33.67,68.6,12.81,33.45,32.95,51,30.22
邯郸市,130400,河北省,华北,36.61,114.49,2025,9,2025-09,22.77,18.4,27.74,80.6,12.73,24.1,30.3,3,20.88
邯郸市,130400,河北省,华北,36.61,114.49,2025,10,2025-10,13.7,10.62,17.31,156.6,13.11,12.75,30.12,3,9.4
邯郸市,130400,河北省,华北,36.61,114.49,2025,11,2025-11,10.32,5.5,16.18,11.0,14.95,7.15,32.74,3,3.41
邯郸市,130400,河北省,华北,36.61,114.49,2025,12,2025-12,3.1,-1.06,8.21,5.3,13.94,-1.1,31.45,3,-4.59
邯郸市,130400,河北省,华北,36.61,114.49,2026,1,2026-01,0.76,-3.15,5.4,1.9,14.07,-3.65,32.38,3,-7.17
邯郸市,130400,河北省,华北,36.61,114.49,2026,2,2026-02,6.56,1.4,12.46,4.9,15.28,2.26,34.83,3,-1.56
邯郸市,130400,河北省,华北,36.61,114.49,2026,3,2026-03,9.43,4.87,14.28,37.0,15.22,6.64,36.01,3,2.82
邯郸市,130400,河北省,华北,36.61,114.49,2026,4,2026-04,17.26,12.23,22.56,11.5,16.54,15.4,39.54,3,11.26
邵阳市,430500,湖南省,华中,27.24,111.47,2021,4,2021-04,18.12,14.34,22.35,57.7,12.62,18.91,24.32,53,15.69
邵阳市,430500,湖南省,华中,27.24,111.47,2021,5,2021-05,21.85,18.22,25.92,281.4,12.65,24.3,31.16,61,21.0
邵阳市,430500,湖南省,华中,27.24,111.47,2021,6,2021-06,26.31,22.33,30.7,218.3,10.79,30.88,24.03,51,28.07
邵阳市,430500,湖南省,华中,27.24,111.47,2021,7,2021-07,28.54,24.62,32.67,83.3,11.96,33.74,28.73,3,30.71
邵阳市,430500,湖南省,华中,27.24,111.47,2021,8,2021-08,27.8,24.37,31.8,141.2,11.69,32.97,27.14,51,29.98
邵阳市,430500,湖南省,华中,27.24,111.47,2021,9,2021-09,28.0,23.68,32.88,32.9,12.2,31.79,26.07,51,28.72
邵阳市,430500,湖南省,华中,27.24,111.47,2021,10,2021-10,18.25,15.29,21.48,119.7,12.2,18.5,23.46,3,15.4
邵阳市,430500,湖南省,华中,27.24,111.47,2021,11,2021-11,13.06,9.04,17.54,72.8,10.88,12.09,20.19,3,9.33
邵阳市,430500,湖南省,华中,27.24,111.47,2021,12,2021-12,8.63,4.38,13.27,36.1,10.73,6.29,19.23,3,3.59
邵阳市,430500,湖南省,华中,27.24,111.47,2022,1,2022-01,6.42,3.93,9.23,119.5,10.18,4.04,19.52,3,1.44
邵阳市,430500,湖南省,华中,27.24,111.47,2022,2,2022-02,4.49,1.36,8.02,127.0,11.67,1.75,22.16,3,-1.23
邵阳市,430500,湖南省,华中,27.24,111.47,2022,3,2022-03,14.68,10.05,19.75,114.3,13.03,14.25,24.33,3,10.94
邵阳市,430500,湖南省,华中,27.24,111.47,2022,4,2022-04,17.96,13.17,23.12,173.5,13.53,18.34,26.11,3,14.87
邵阳市,430500,湖南省,华中,27.24,111.47,2022,5,2022-05,20.21,16.36,24.45,245.0,11.5,21.93,22.56,61,18.94
邵阳市,430500,湖南省,华中,27.24,111.47,2022,6,2022-06,25.8,22.45,29.74,233.8,13.16,30.21,26.49,63,26.8
邵阳市,430500,湖南省,华中,27.24,111.47,2022,7,2022-07,28.62,24.63,32.98,147.2,13.03,33.97,27.26,3,30.64
邵阳市,430500,湖南省,华中,27.24,111.47,2022,8,2022-08,31.18,26.4,36.12,6.2,15.01,35.02,28.98,3,31.27
邵阳市,430500,湖南省,华中,27.24,111.47,2022,9,2022-09,26.92,21.93,32.45,1.8,15.76,27.81,28.75,3,23.86
邵阳市,430500,湖南省,华中,27.24,111.47,2022,10,2022-10,20.13,15.24,25.57,7.8,16.27,18.79,31.28,3,14.71
邵阳市,430500,湖南省,华中,27.24,111.47,2022,11,2022-11,16.78,12.73,21.32,61.1,13.07,16.22,24.88,3,12.93
邵阳市,430500,湖南省,华中,27.24,111.47,2022,12,2022-12,6.29,2.19,10.87,22.0,12.0,3.14,22.76,3,0.13
邵阳市,430500,湖南省,华中,27.24,111.47,2023,1,2023-01,7.63,2.52,13.27,15.0,12.54,4.8,22.95,3,1.66
邵阳市,430500,湖南省,华中,27.24,111.47,2023,2,2023-02,8.69,5.21,12.99,60.9,12.58,6.28,24.8,3,3.1
邵阳市,430500,湖南省,华中,27.24,111.47,2023,3,2023-03,13.98,9.47,19.14,152.2,12.71,12.96,24.21,3,9.71
邵阳市,430500,湖南省,华中,27.24,111.47,2023,4,2023-04,18.38,13.82,23.34,171.9,14.31,18.87,28.29,3,15.21
邵阳市,430500,湖南省,华中,27.24,111.47,2023,5,2023-05,22.46,18.47,26.68,193.4,13.56,24.9,26.57,3,21.41
邵阳市,430500,湖南省,华中,27.24,111.47,2023,6,2023-06,25.82,22.38,29.86,191.7,12.09,30.13,24.45,51,27.01
邵阳市,430500,湖南省,华中,27.24,111.47,2023,7,2023-07,29.06,25.23,33.29,91.2,14.73,34.33,29.97,51,30.6
邵阳市,430500,湖南省,华中,27.24,111.47,2023,8,2023-08,28.21,24.44,32.32,89.1,12.49,33.23,24.96,51,30.06
邵阳市,430500,湖南省,华中,27.24,111.47,2023,9,2023-09,25.78,21.96,30.24,29.1,13.82,29.04,25.59,3,25.57
邵阳市,430500,湖南省,华中,27.24,111.47,2023,10,2023-10,20.39,16.47,24.84,23.7,12.17,21.14,22.32,3,18.08
邵阳市,430500,湖南省,华中,27.24,111.47,2023,11,2023-11,14.49,10.24,19.63,95.1,11.67,13.79,21.22,3,10.83
邵阳市,430500,湖南省,华中,27.24,111.47,2023,12,2023-12,8.08,3.64,13.6,35.2,12.08,5.73,21.84,3,2.69
邵阳市,430500,湖南省,华中,27.24,111.47,2024,1,2024-01,7.77,4.71,11.91,85.7,11.65,5.64,21.77,3,2.68
邵阳市,430500,湖南省,华中,27.24,111.47,2024,2,2024-02,6.4,2.71,10.75,80.2,13.52,3.79,25.61,51,0.37
邵阳市,430500,湖南省,华中,27.24,111.47,2024,3,2024-03,14.24,9.45,19.31,99.7,14.16,13.6,26.58,3,10.01
邵阳市,430500,湖南省,华中,27.24,111.47,2024,4,2024-04,20.17,16.48,24.42,226.5,13.75,21.92,26.38,63,18.37
邵阳市,430500,湖南省,华中,27.24,111.47,2024,5,2024-05,22.22,18.43,26.41,120.8,11.9,24.63,22.87,3,21.6
邵阳市,430500,湖南省,华中,27.24,111.47,2024,6,2024-06,25.14,22.4,28.73,341.8,12.5,29.66,24.94,63,26.37
邵阳市,430500,湖南省,华中,27.24,111.47,2024,7,2024-07,29.55,25.45,33.59,218.0,16.14,34.2,31.55,51,30.06
邵阳市,430500,湖南省,华中,27.24,111.47,2024,8,2024-08,28.36,24.59,32.62,118.0,10.9,34.05,23.31,51,31.26
邵阳市,430500,湖南省,华中,27.24,111.47,2024,9,2024-09,26.46,22.82,30.65,101.3,14.27,30.45,28.0,3,26.83
邵阳市,430500,湖南省,华中,27.24,111.47,2024,10,2024-10,18.92,14.96,23.39,62.3,12.91,19.12,24.95,3,15.86
邵阳市,430500,湖南省,华中,27.24,111.47,2024,11,2024-11,15.23,11.36,20.05,25.3,10.99,14.68,22.63,3,11.92
邵阳市,430500,湖南省,华中,27.24,111.47,2024,12,2024-12,7.73,4.1,12.38,24.6,10.27,5.29,21.97,3,2.71
邵阳市,430500,湖南省,华中,27.24,111.47,2025,1,2025-01,8.49,3.68,14.18,35.8,10.05,6.09,21.78,3,3.56
邵阳市,430500,湖南省,华中,27.24,111.47,2025,2,2025-02,7.77,4.81,11.49,70.6,10.34,5.64,23.35,51,3.01
邵阳市,430500,湖南省,华中,27.24,111.47,2025,3,2025-03,13.0,8.5,18.05,131.2,12.45,11.82,27.84,3,8.64
邵阳市,430500,湖南省,华中,27.24,111.47,2025,4,2025-04,19.96,15.17,25.29,214.0,11.91,21.25,26.53,3,18.17
邵阳市,430500,湖南省,华中,27.24,111.47,2025,5,2025-05,22.72,18.79,27.41,186.1,11.6,25.52,26.86,3,22.53
邵阳市,430500,湖南省,华中,27.24,111.47,2025,6,2025-06,25.68,22.46,29.49,199.1,11.36,30.39,28.0,55,27.45
邵阳市,430500,湖南省,华中,27.24,111.47,2025,7,2025-07,28.92,25.19,33.19,167.9,11.65,34.63,29.87,63,31.64
邵阳市,430500,湖南省,华中,27.24,111.47,2025,8,2025-08,28.78,24.8,33.42,53.7,11.14,34.21,27.19,3,31.4
邵阳市,430500,湖南省,华中,27.24,111.47,2025,9,2025-09,26.6,23.13,30.8,84.1,11.48,30.88,27.13,51,27.97
邵阳市,430500,湖南省,华中,27.24,111.47,2025,10,2025-10,21.13,17.62,25.18,11.3,11.86,22.75,26.58,3,19.78
邵阳市,430500,湖南省,华中,27.24,111.47,2025,11,2025-11,13.34,9.48,18.2,110.5,9.33,12.43,20.68,3,10.04
邵阳市,430500,湖南省,华中,27.24,111.47,2025,12,2025-12,10.57,6.46,15.43,38.5,9.49,9.01,20.15,3,6.62
邵阳市,430500,湖南省,华中,27.24,111.47,2026,1,2026-01,7.14,3.26,11.95,31.5,9.68,4.9,22.17,3,2.47
邵阳市,430500,湖南省,华中,27.24,111.47,2026,2,2026-02,9.98,6.36,14.49,95.7,9.72,8.59,22.65,3,6.11
邵阳市,430500,湖南省,华中,27.24,111.47,2026,3,2026-03,12.87,9.72,16.66,175.2,10.54,12.07,23.79,3,9.35
邵阳市,430500,湖南省,华中,27.24,111.47,2026,4,2026-04,19.86,16.42,24.34,161.2,12.21,21.38,27.72,3,18.19
郑州市,410100,河南省,华中,34.76,113.67,2021,4,2021-04,17.21,12.18,22.56,17.2,21.49,14.49,41.63,3,9.1
郑州市,410100,河南省,华中,34.76,113.67,2021,5,2021-05,22.95,16.57,29.21,16.0,20.45,21.55,39.19,3,16.43
郑州市,410100,河南省,华中,34.76,113.67,2021,6,2021-06,28.39,23.5,33.68,42.0,16.82,29.72,32.81,3,25.49
郑州市,410100,河南省,华中,34.76,113.67,2021,7,2021-07,28.25,24.47,32.56,355.4,15.99,32.2,32.49,3,28.03
郑州市,410100,河南省,华中,34.76,113.67,2021,8,2021-08,25.78,22.26,29.43,301.8,13.85,28.97,28.47,3,25.36
郑州市,410100,河南省,华中,34.76,113.67,2021,9,2021-09,22.42,18.71,26.35,307.9,14.86,24.51,29.32,0,20.64
郑州市,410100,河南省,华中,34.76,113.67,2021,10,2021-10,14.73,10.83,19.08,66.4,14.32,13.46,26.96,3,9.85
郑州市,410100,河南省,华中,34.76,113.67,2021,11,2021-11,10.3,5.97,15.48,16.1,20.55,6.49,37.62,3,1.34
郑州市,410100,河南省,华中,34.76,113.67,2021,12,2021-12,4.71,-0.1,10.26,7.2,17.33,0.2,31.93,3,-4.14
郑州市,410100,河南省,华中,34.76,113.67,2022,1,2022-01,1.31,-2.49,6.18,24.2,13.47,-2.53,25.02,3,-5.9
郑州市,410100,河南省,华中,34.76,113.67,2022,2,2022-02,3.28,-1.88,9.07,1.3,13.79,-0.75,25.84,3,-4.2
郑州市,410100,河南省,华中,34.76,113.67,2022,3,2022-03,11.59,5.85,17.68,24.4,18.36,8.38,34.49,3,3.78
郑州市,410100,河南省,华中,34.76,113.67,2022,4,2022-04,18.08,12.14,24.4,12.6,20.62,15.74,37.27,3,10.58
郑州市,410100,河南省,华中,34.76,113.67,2022,5,2022-05,22.25,15.93,28.43,7.4,20.29,20.48,37.84,3,15.41
郑州市,410100,河南省,华中,34.76,113.67,2022,6,2022-06,29.13,23.45,35.01,126.8,18.38,30.69,34.64,3,26.03
郑州市,410100,河南省,华中,34.76,113.67,2022,7,2022-07,26.98,23.01,31.5,242.4,13.49,31.31,26.73,51,27.82
郑州市,410100,河南省,华中,34.76,113.67,2022,8,2022-08,28.02,23.99,32.21,48.5,15.5,31.63,30.35,3,27.73
郑州市,410100,河南省,华中,34.76,113.67,2022,9,2022-09,23.24,18.17,28.79,16.5,13.85,23.76,27.01,3,20.29
郑州市,410100,河南省,华中,34.76,113.67,2022,10,2022-10,15.09,10.74,20.13,64.7,13.92,13.48,26.83,3,9.97
郑州市,410100,河南省,华中,34.76,113.67,2022,11,2022-11,10.89,7.05,15.52,34.5,14.12,8.59,26.54,3,5.04
郑州市,410100,河南省,华中,34.76,113.67,2022,12,2022-12,1.45,-2.97,6.95,1.5,16.82,-3.13,31.09,3,-7.33
郑州市,410100,河南省,华中,34.76,113.67,2023,1,2023-01,1.93,-2.6,7.77,8.5,16.53,-2.65,29.71,3,-6.78
郑州市,410100,河南省,华中,34.76,113.67,2023,2,2023-02,5.16,0.35,10.7,19.5,16.22,1.15,30.89,3,-2.91
郑州市,410100,河南省,华中,34.76,113.67,2023,3,2023-03,13.36,7.0,20.11,14.0,17.14,9.9,31.43,3,5.61
郑州市,410100,河南省,华中,34.76,113.67,2023,4,2023-04,16.21,10.68,21.87,68.1,22.37,13.67,40.42,3,8.04
郑州市,410100,河南省,华中,34.76,113.67,2023,5,2023-05,21.08,16.1,26.22,126.0,18.15,20.84,33.86,3,16.24
郑州市,410100,河南省,华中,34.76,113.67,2023,6,2023-06,26.48,21.02,31.86,35.6,15.41,27.86,29.84,3,23.99
郑州市,410100,河南省,华中,34.76,113.67,2023,7,2023-07,29.68,24.97,35.13,219.8,17.11,32.89,32.44,3,28.51
郑州市,410100,河南省,华中,34.76,113.67,2023,8,2023-08,26.72,22.75,31.04,169.5,12.41,31.09,25.83,3,27.91
郑州市,410100,河南省,华中,34.76,113.67,2023,9,2023-09,23.06,19.13,27.24,152.3,12.1,25.23,23.86,3,22.13
郑州市,410100,河南省,华中,34.76,113.67,2023,10,2023-10,17.92,12.8,23.3,19.7,13.32,17.25,23.7,3,13.92
郑州市,410100,河南省,华中,34.76,113.67,2023,11,2023-11,9.77,4.95,15.14,22.4,18.56,6.22,33.5,3,1.57
郑州市,410100,河南省,华中,34.76,113.67,2023,12,2023-12,1.5,-3.05,7.1,53.6,18.21,-3.0,31.23,3,-7.58
郑州市,410100,河南省,华中,34.76,113.67,2024,1,2024-01,1.65,-2.89,7.51,12.6,15.22,-2.58,27.6,3,-6.39
郑州市,410100,河南省,华中,34.76,113.67,2024,2,2024-02,3.11,-1.76,8.43,24.7,17.04,-1.04,31.89,3,-5.32
郑州市,410100,河南省,华中,34.76,113.67,2024,3,2024-03,11.74,6.04,17.73,45.0,19.25,8.4,34.77,3,3.56
郑州市,410100,河南省,华中,34.76,113.67,2024,4,2024-04,18.49,13.03,24.14,35.9,15.86,17.4,29.22,3,13.42
郑州市,410100,河南省,华中,34.76,113.67,2024,5,2024-05,23.53,17.65,29.54,51.5,16.42,23.06,30.7,3,18.93
郑州市,410100,河南省,华中,34.76,113.67,2024,6,2024-06,27.87,22.52,33.51,41.2,15.45,28.92,29.59,3,25.04
